id,VISIT,trnum,num,novel,famil,pctnovel,right,left,cent,away,elapse
14,3,15,133,13,75,14.77272727,92,13,9,19,251.2
14,3,16,137,31,26,54.38596491,30,31,0,76,264.9
14,3,17,133,60,0,100,68,7,16,42,278.2
14,3,18,171,50,0,100,54,0,7,110,295.3
14,3,19,138,2,30,6.25,38,2,5,93,309.1
14,3,20,136,3,6, ,8,3,0,125,322.7
14,3,21,166,74,0,100,87,0,4,75,339.3
14,3,22,129,22,2,91.66666667,25,2,0,102,352.2
14,3,23,356,34,43,44.15584416,43,34,0,279,387.8
14,3,24,172,26,30,46.42857143,30,26,5,111,405
14,3,25,170,52,23,69.33333333,52,34,9,75,422
14,3,26,278,4,108,3.571428571,14,121,5,138,449.8
14,3,27,326,16,9,64,9,29,2,286,482.4
14,3,28,345,0,59,0,59,0,21,265,516.9
14,3,29,167,50,3,94.33962264,52,3,0,112,533.6
14,3,30,155,31,0,100,31,0,3,121,549.1
14,3,31,206,0,19,0,19,0,0,187,569.7
14,3,32,131,35,33,51.47058824,33,35,0,63,582.8
14,3,33,177,45,0,100,53,0,0,124,600.5
14,3,34,148,13,6,68.42105263,13,6,25,104,615.3
14,3,35,162,0,18,0,18,0,0,144,631.5
14,3,36,300,10,16,38.46153846,16,10,3,271,661.5
14,3,37,749,6,16,27.27272727,8,16,5,720,736.4
14,3,38,578,81,0,100,81,0,0,497,794.2
14,3,39,192,28,4,87.5,4,28,2,158,813.4
14,3,40,130,26,19,57.77777778,23,33,0,74,826.4
15,1,1,247,49,50,49.49494949,54,56,19,118,24.6
15,1,2,326,54,5,91.52542373,63,5,9,249,57.2
15,1,3,177,0,97,0,97,0,3,77,74.9
15,1,4,131,0,89,0,112,0,9,10,88
15,1,5,131,83,0,100,106,0,1,24,101.1
15,1,6,239,7,94,6.930693069,26,94,24,95,125
15,1,7,128,55,45,55,60,56,8,4,137.8
15,1,8,128,0,90,0,111,0,9,8,150.6
15,1,9,127,74,0,100,101,0,5,21,163.3
15,1,10,129,103,0,100,126,0,0,3,176.2
15,1,11,131,99,0,100,17,99,14,1,189.3
15,1,12,132,0,92,0,98,18,15,1,202.5
15,1,13,129,100,0,100,112,11,5,1,215.4
15,1,14,130,51,48,51.51515152,75,48,4,3,228.4
15,1,15,362,0,84,0,96,13,13,240,264.6
15,1,16,310,0,88,0,112,0,8,190,295.6
15,1,17,132,102,0,100,119,0,0,13,308.8
15,1,18,130,0,98,0,26,98,6,0,321.8
15,1,19,107,0,10,0,18,12,8,69,332.5
15,2,1,142,58,29,66.66666667,58,36,12,36,14.1
15,2,2,125,32,0,100,45,3,0,77,26.6
15,2,3,325,0,48,0,62,0,0,263,59.1
15,2,4,147,12,41,22.64150943,58,12,0,77,73.8
15,2,5,223,29,0,100,29,0,3,191,96.1
15,2,6,159,67,0,100,67,0,6,86,112
15,2,7,130,28,64,30.43478261,74,32,3,21,125
15,2,8,196,2,62,3.125,70,4,12,110,144.6
15,2,9,228,59,17,77.63157895,59,19,4,146,167.4
15,2,10,125,42,5,89.36170213,43,5,22,55,179.9
15,2,11,152,0,27,0,27,7,80,38,195.1
15,2,12,204,0,48,0,57,0,3,144,215.5
15,2,13,128,28,0,100,28,0,5,95,228.3
15,2,14,137,65,3,95.58823529,65,3,0,69,242
15,2,15,131,22,47,31.88405797,50,30,9,42,255.1
15,2,16,198,44,26,62.85714286,26,60,7,105,274.9
15,2,17,160,44,21,67.69230769,48,32,2,78,290.9
15,2,18,241,27,1,96.42857143,42,1,2,196,315
15,2,19,188,93,0,100,0,101,6,81,333.8
15,2,20,128,52,17,75.36231884,17,59,22,30,346.6
15,2,21,328,24,45,34.7826087,24,45,0,259,379.4
15,2,22,127,0,6, ,18,9,0,100,392.1
15,2,23,208,24,9,72.72727273,9,24,17,158,412.9
15,2,24,146,34,0,100,0,46,5,95,427.5
15,2,25,134,0,54,0,0,54,18,62,440.9
15,2,26,130,7,89,7.291666667,13,102,4,11,453.9
15,2,27,128,98,0,100,6,113,5,4,466.7
15,2,28,124,89,0,100,0,116,0,8,479.1
15,2,29,137,0,94,0,0,115,0,22,492.8
15,2,30,131,0,93,0,0,113,1,17,505.9
15,2,31,129,80,0,100,0,99,5,25,518.8
15,2,32,199,25,0,100,0,25,0,174,538.7
15,2,33,229,19,42,31.14754098,19,46,11,153,561.6
15,2,34,220,1,19,5,1,19,3,197,583.6
15,2,35,167,28,0,100,3,34,5,125,600.3
15,2,36,319,19,2,90.47619048,2,30,11,276,632.2
15,2,37,170,14,54,20.58823529,14,54,15,87,649.2
15,2,38,126,4,59,6.349206349,21,64,9,32,661.8
15,2,39,284,78,0,100,0,91,0,193,690.2
15,2,40,219,69,0,100,0,69,0,150,712.1
15,3,1,150,16,81,16.49484536,16,101,0,33,14.9
15,3,2,172,7,74,8.641975309,21,79,0,72,32.1
15,3,3,133,106,0,100,0,132,0,1,45.4
15,3,4,138,60,4,93.75,4,87,0,47,59.2
15,3,5,245,12,35,25.53191489,12,35,0,198,83.7
15,3,6,168,7,38,15.55555556,7,38,3,120,100.5
15,3,7,153,95,5,95,13,106,9,25,115.8
15,3,8,262,78,0,100,0,92,3,167,142
15,3,9,474,10,95,9.523809524,10,95,20,349,189.4
15,3,10,173,46,23,66.66666667,46,23,19,85,206.7
15,3,11,138,8,33,19.51219512,33,8,28,69,220.5
15,3,12,169,7,19,26.92307692,19,7,14,129,237.4
15,3,13,875,0,61,0,0,61,12,802,324.9
15,3,14,126,15,0,100,21,0,0,105,337.5
15,3,15,125,0,17,0,26,0,12,87,350
15,3,16,125,18,0,100,8,18,3,96,362.5
16,1,1,158,0,130,0,0,158,0,0,15.7
16,1,2,148,1,96,1.030927835,10,114,4,20,30.5
16,1,3,132,102,0,100,3,117,9,3,43.7
16,1,4,132,105,0,100,0,132,0,0,56.9
16,1,5,134,0,107,0,0,128,0,6,70.3
16,1,6,130,5,91,5.208333333,17,91,18,4,83.3
16,1,7,130,90,5,94.73684211,5,115,0,10,96.3
16,1,8,131,98,4,96.07843137,4,117,5,5,109.4
16,1,9,129,0,102,0,10,119,0,0,122.3
16,1,10,129,55,41,57.29166667,56,57,7,9,135.2
16,1,11,153,44,45,49.43820225,57,45,7,44,150.5
16,1,12,131,47,45,51.08695652,50,56,22,3,163.6
16,1,13,128,54,44,55.10204082,62,46,20,0,176.4
16,1,14,132,64,13,83.11688312,65,25,22,20,189.6
16,1,15,130,0,100,0,106,8,13,3,202.6
16,1,16,130,82,18,82,22,99,8,1,215.6
16,1,17,134,0,11,0,4,24,0,106,229
16,1,18,135,42,0,100,46,0,0,89,242.5
16,2,1,128,0,14,0,8,20,11,89,12.7
16,2,2,126,22,68,24.44444444,22,95,7,2,25.3
16,2,3,126,0,0, ,4,0,3,119,37.9
16,2,4,131,100,0,100,0,100,8,23,51
16,2,5,143,101,0,100,101,11,3,28,65.3
16,2,6,135,0,80,0,15,92,0,28,78.8
16,2,7,130,46,55,45.54455446,78,46,6,0,91.8
16,2,8,136,92,5,94.84536082,5,120,8,3,105.4
16,2,9,129,90,0,100,113,0,11,5,118.3
16,2,10,132,51,39,56.66666667,73,39,14,6,131.5
16,2,11,132,35,61,36.45833333,88,35,7,2,144.7
16,2,12,129,57,0,100,14,57,17,41,157.6
16,2,13,191,70,22,76.08695652,70,22,5,94,176.7
16,2,14,130,44,48,47.82608696,44,66,16,4,189.7
16,2,15,195,62,26,70.45454545,44,62,6,83,209.2
16,2,16,259,31,43,41.89189189,43,48,3,165,235.1
16,2,17,187,63,33,65.625,63,33,8,83,253.8
16,2,18,129,79,17,82.29166667,87,36,6,0,266.7
16,2,19,131,101,0,100,13,106,0,12,279.8
16,2,20,131,80,8,90.90909091,8,107,8,8,292.9
16,2,21,148,44,24,64.70588235,48,24,17,59,307.7
16,2,22,186,97,0,100,111,0,3,72,326.3
16,2,23,133,34,32,51.51515152,55,34,27,17,339.6
16,2,24,233,26,6,81.25,6,26,3,198,362.9
16,2,25,150,29,36,44.61538462,29,36,0,85,377.9
16,2,26,128,88,8,91.66666667,104,15,9,0,390.7
16,2,27,127,26,35,42.62295082,62,26,6,33,403.4
16,2,28,133,22,53,29.33333333,60,22,21,30,416.7
16,2,29,187,6,40,13.04347826,6,40,4,137,435.4
16,2,30,192,38,25,60.31746032,38,35,39,80,454.6
16,2,31,179,23,0,100,0,26,12,141,472.5
16,2,32,171,18,0,100,0,18,16,137,489.6
16,2,33,170,0,29,0,0,29,6,135,506.6
16,2,34,137,18,0,100,18,6,26,87,520.3
16,2,35,295,45,24,65.2173913,24,45,33,193,549.8
16,2,36,128,40,34,54.05405405,37,48,28,15,562.6
16,2,37,173,43,30,58.90410959,43,34,5,91,579.9
16,2,38,144,26,27,49.05660377,26,28,0,90,594.3
16,2,39,131,33,15,68.75,20,39,7,65,607.4
16,2,40,138,5,37,11.9047619,43,14,24,57,621.2
16,3,1,284,0,89,0,0,89,0,195,28.3
16,3,2,307,0,90,0,0,94,0,213,59
16,3,3,132,57,0,100,0,57,0,75,72.2
16,3,4,128,59,0,100,0,65,19,44,85
16,3,5,137,0,40,0,0,42,0,95,98.7
16,3,6,132,0,32,0,0,55,6,71,111.9
16,3,7,135,38,0,100,0,56,0,79,125.4
16,3,8,133,55,0,100,0,55,0,78,138.7
16,3,9,143,0,42,0,0,65,6,72,153
16,3,10,138,0,18,0,0,23,3,112,166.8
16,3,11,129,60,0,100,0,60,13,56,179.7
16,3,12,190,22,6,78.57142857,6,25,0,159,198.7
16,3,13,172,19,0,100,19,0,14,139,215.9
16,3,14,459,0,5, ,0,5,12,442,261.8
16,3,15,170,67,0,100,0,67,2,101,278.8
16,3,16,169,8,0, ,4,16,9,140,295.7
16,3,17,256,9,5,64.28571429,9,5,11,231,321.3
16,3,18,180,7,2, ,7,2,16,155,339.3
16,3,19,259,1,40,2.43902439,40,4,18,197,365.2
16,3,20,141,0,20,0,24,0,2,115,379.3
16,3,21,157,4,3, ,4,3,0,150,395
16,3,22,189,0,4, ,0,4,5,180,413.9
16,3,23,146,27,0,100,0,27,0,119,428.5
16,3,24,136,54,0,100,0,58,0,78,442.1
16,3,25,135,0,4, ,0,13,0,122,455.6
16,3,26,140,3,10,23.07692308,3,18,12,107,469.6
16,3,27,159,0,17,0,17,0,9,133,485.5
17,1,1,135,104,0,100,122,0,13,0,13.4
17,1,2,132,0,105,0,5,127,0,0,26.6
17,1,3,132,105,0,100,0,132,0,0,39.8
17,1,4,128,100,0,100,0,128,0,0,52.6
17,1,5,131,0,104,0,0,131,0,0,65.7
17,1,6,131,0,103,0,0,130,0,1,78.8
17,1,7,136,109,0,100,0,136,0,0,92.4
17,1,8,134,106,0,100,0,134,0,0,105.8
17,1,9,129,0,99,0,0,122,4,3,118.7
17,1,10,132,0,104,0,0,131,0,1,131.9
17,1,11,128,101,0,100,0,128,0,0,144.7
17,1,12,129,103,0,100,0,129,0,0,157.6
17,1,13,132,0,105,0,0,132,0,0,170.8
17,1,14,131,0,104,0,0,125,0,6,183.9
17,1,15,130,101,0,100,0,127,0,3,196.9
17,1,16,135,45,0,100,0,73,0,62,210.4
17,1,17,134,0,107,0,0,134,0,0,223.8
17,1,18,130,93,0,100,97,23,10,0,236.8
17,1,19,131,0,104,0,122,0,6,3,249.9
17,1,20,131,0,98,0,120,0,6,5,263
17,1,21,130,102,0,100,120,0,7,3,276
17,1,22,131,102,0,100,127,0,3,1,289.1
17,1,23,131,1,98,1.01010101,120,5,4,2,302.2
17,1,24,136,0,107,0,134,0,0,2,315.8
17,1,25,130,86,0,100,113,0,5,12,328.8
17,1,26,132,105,0,100,122,7,3,0,342
17,1,27,132,0,100,0,114,8,3,7,355.2
17,1,28,132,0,105,0,132,0,0,0,368.4
17,1,29,135,108,0,100,133,0,0,2,381.9
17,1,30,135,104,0,100,131,0,0,4,395.4
17,1,31,131,0,104,0,124,0,7,0,408.5
17,1,32,130,0,98,0,119,5,3,3,421.5
17,1,33,130,103,0,100,126,0,4,0,434.5
17,1,34,132,104,0,100,130,0,0,2,447.7
17,1,35,130,0,101,0,128,0,0,2,460.7
17,1,36,127,0,100,0,125,0,0,2,473.4
17,1,37,137,104,0,100,128,0,0,9,487.1
17,1,38,129,101,0,100,120,0,0,9,500
17,1,39,129,0,82,0,109,0,14,6,512.9
17,1,40,133,0,106,0,133,0,0,0,526.2
17,2,1,135,65,0,100,65,0,68,2,13.4
17,2,2,132,86,6,93.47826087,103,6,21,2,26.6
17,2,3,136,30,0,100,21,30,82,3,40.2
17,2,4,132,103,0,100,1,120,9,2,53.4
17,2,5,129,0,54,0,5,67,53,4,66.3
17,2,6,132,66,31,68.04123711,74,47,0,11,79.5
17,2,7,130,97,0,100,6,111,12,1,92.5
17,2,8,133,75,13,85.22727273,17,91,21,4,105.8
17,2,9,130,96,0,100,101,0,28,1,118.8
17,2,10,130,81,0,100,95,0,34,1,131.8
17,2,11,130,2,88,2.222222222,110,2,18,0,144.8
17,2,12,130,100,0,100,11,100,16,3,157.8
17,2,13,130,0,97,0,5,103,21,1,170.8
17,2,14,128,0,95,0,4,107,14,3,183.6
17,2,15,127,94,3,96.90721649,8,110,4,5,196.3
17,2,16,129,92,4,95.83333333,4,102,17,6,209.2
17,2,17,133,3,101,2.884615385,6,112,11,4,222.5
17,2,18,133,0,105,0,0,125,5,3,235.8
17,2,19,130,97,0,100,0,116,8,6,248.8
17,2,20,128,88,4,95.65217391,4,106,14,4,261.6
17,2,21,130,3,99,2.941176471,14,99,13,4,274.6
17,2,22,131,0,97,0,7,103,8,13,287.7
17,2,23,130,102,0,100,3,120,1,6,300.7
17,2,24,131,94,0,100,0,105,24,2,313.8
17,2,25,130,0,29,0,5,34,39,52,326.8
17,2,26,135,0,76,0,0,94,2,39,340.3
17,2,27,132,90,3,96.77419355,3,93,5,31,353.5
17,2,28,143,59,5,92.1875,14,66,9,54,367.8
17,2,29,160,32,38,45.71428571,33,38,42,47,383.8
17,2,30,199,6,86,6.52173913,19,91,5,84,403.7
17,2,31,202,54,8,87.09677419,8,62,13,119,423.9
17,2,32,529,40,3,93.02325581,7,48,19,455,476.8
17,2,33,130,0,84,0,0,88,8,34,489.8
17,2,34,184,14,78,15.2173913,14,82,3,85,508.2
17,2,35,135,72,0,100,3,87,12,33,521.7
17,2,36,131,49,41,54.44444444,46,56,19,10,534.8
17,2,37,157,52,42,55.31914894,57,51,12,37,550.5
17,2,38,144,16,43,27.11864407,25,50,10,59,564.9
17,2,39,133,52,50,50.98039216,50,67,3,13,578.2
17,2,40,383,81,12,87.09677419,14,85,15,269,616.5
17,3,1,147,0,114,0,0,132,0,15,14.6
17,3,2,140,0,110,0,0,130,10,0,28.6
17,3,3,131,86,18,82.69230769,18,105,0,8,41.7
17,3,4,131,13,89,12.74509804,92,32,6,1,54.8
17,3,5,132,92,10,90.19607843,101,18,7,6,68
17,3,6,131,96,0,100,122,0,5,4,81.1
17,3,7,130,42,52,44.68085106,67,51,8,4,94.1
17,3,8,131,85,7,92.39130435,24,94,10,3,107.2
17,3,9,132,3,92,3.157894737,12,104,12,4,120.4
17,3,10,135,104,0,100,124,0,10,1,133.9
17,3,11,134,60,39,60.60606061,57,65,7,5,147.3
17,3,12,131,105,0,100,14,110,7,0,160.4
17,3,13,133,3,101,2.884615385,8,122,0,3,173.7
17,3,14,129,36,62,36.73469388,39,79,4,7,186.6
17,3,15,131,97,3,97,9,110,11,1,199.7
17,3,16,131,102,0,100,6,113,5,7,212.8
17,3,17,132,0,95,0,4,110,13,5,226
17,3,18,132,0,95,0,9,107,12,4,239.2
17,3,19,133,55,42,56.70103093,52,68,3,10,252.5
17,3,20,129,90,4,95.74468085,18,102,5,4,265.4
17,3,21,132,85,14,85.85858586,90,25,6,11,278.6
17,3,22,132,21,66,24.13793103,31,77,8,16,291.8
17,3,23,129,102,0,100,5,107,15,2,304.7
17,3,24,134,24,64,27.27272727,70,29,23,12,318.1
17,3,25,130,41,61,40.19607843,54,70,5,1,331.1
17,3,26,130,8,88,8.333333333,20,102,7,1,344.1
17,3,27,131,104,0,100,12,111,1,7,357.2
17,3,28,132,6,92,6.12244898,101,17,9,5,370.4
17,3,29,132,95,4,95.95959596,108,4,19,1,383.6
17,3,30,133,3,0, ,21,0,107,5,396.9
17,3,31,130,0,94,0,102,4,14,10,409.9
17,3,32,131,0,97,0,109,5,10,7,423
17,3,33,127,23,69,25,39,73,12,3,435.7
17,3,34,127,0,97,0,11,104,3,9,448.4
17,3,35,130,9,93,8.823529412,95,31,3,1,461.4
17,3,36,131,0,97,0,103,11,7,10,474.5
17,3,37,129,37,60,38.1443299,54,60,8,7,487.4
17,3,38,350,106,45,70.1986755,112,49,2,187,522.4
17,3,39,128,15,76,16.48351648,81,24,10,13,535.2
17,3,40,132,0,96,0,109,4,11,8,548.4
18,1,1,137,49,27,64.47368421,60,28,27,22,13.6
18,1,2,128,31,70,30.69306931,31,88,9,0,26.4
18,1,3,131,87,17,83.65384615,43,87,1,0,39.5
18,1,4,134,21,86,19.62616822,103,31,0,0,52.9
18,1,5,133,45,18,71.42857143,72,18,0,43,66.2
18,1,6,134,83,22,79.04761905,110,22,0,2,79.6
18,1,7,128,63,28,69.23076923,38,80,0,10,92.4
18,1,8,130,74,21,77.89473684,26,87,3,14,105.4
18,1,9,431,35,42,45.45454545,39,42,5,345,148.5
18,1,10,359,7,62,10.14492754,7,62,0,290,184.4
18,1,11,210,37,0,100,0,37,2,171,205.4
18,1,12,168,31,0,100,0,31,1,136,222.2
18,1,13,402,24,58,29.26829268,24,58,1,319,262.4
18,1,14,130,18,32,36,18,51,0,61,275.4
18,1,15,239,20,15,57.14285714,15,20,0,204,299.3
18,1,16,132,0,12,0,17,5,9,101,312.5
18,1,17,171,10,21,32.25806452,10,21,0,140,329.6
18,1,18,416,11,13,45.83333333,11,13,0,392,371.2
18,1,19,458,75,0,100,0,83,0,375,417
18,1,20,431,37,34,52.11267606,34,37,0,360,460.1
18,1,21,131,4,9,30.76923077,4,14,5,108,473.2
18,1,22,129,27,41,39.70588235,27,43,9,50,486.1
18,1,23,342,21,12,63.63636364,12,22,18,290,520.3
18,1,24,164,28,0,100,6,41,12,105,536.7
18,1,25,214,8,57,12.30769231,8,64,0,142,558.1
18,1,26,175,23,20,53.48837209,23,29,0,123,575.6
18,1,27,131,0,17,0,17,0,0,114,588.7
18,1,28,180,16,8,66.66666667,8,16,13,143,606.7
18,1,29,141,6,74,7.5,6,74,0,61,620.8
18,1,30,152,6,19,24,6,25,1,120,636
18,1,31,217,85,10,89.47368421,10,85,8,114,657.7
18,1,32,152,34,25,57.62711864,38,41,7,66,672.9
18,1,33,130,6,18,25,7,27,0,96,685.9
18,1,34,131,33,11,75,33,11,8,79,699
18,1,35,162,21,46,31.34328358,52,21,13,76,715.2
18,1,36,135,3,90,3.225806452,90,11,8,26,728.7
18,1,37,191,60,4,93.75,60,12,8,111,747.8
18,1,38,132,64,14,82.05128205,73,14,0,45,761
18,1,39,137,49,21,70,30,49,7,51,774.7
18,1,40,141,18,41,30.50847458,47,32,3,59,788.8
18,2,1,143,24,17,58.53658537,24,17,0,102,14.2
18,2,2,127,26,25,50.98039216,26,30,0,71,26.9
18,2,3,185,65,7,90.27777778,7,74,5,99,45.4
18,2,4,213,63,10,86.30136986,10,63,6,134,66.7
18,2,5,368,17,34,33.33333333,17,56,37,258,103.5
18,2,6,131,15,14,51.72413793,15,14,1,101,116.6
18,2,7,128,1,11,8.333333333,17,1,0,110,129.4
18,2,8,279,9,0, ,0,9,8,262,157.3
18,2,9,195,0,9, ,0,9,4,182,176.8
18,2,10,251,14,33,29.78723404,14,33,0,204,201.9
18,2,11,226,9,37,19.56521739,38,24,3,161,224.5
18,2,12,130,8,35,18.60465116,42,8,0,80,237.5
18,2,13,130,38,10,79.16666667,43,10,4,73,250.5
18,2,14,139,64,0,100,69,0,5,65,264.4
18,2,15,130,10,31,24.3902439,38,14,1,77,277.4
18,2,16,142,10,64,13.51351351,66,12,0,64,291.6
18,2,17,159,28,62,31.11111111,28,69,3,59,307.5
18,2,18,144,31,41,43.05555556,31,53,15,45,321.9
18,2,19,134,11,10,52.38095238,10,14,0,110,335.3
18,2,20,415,19,6,76,6,19,9,381,376.8
18,2,21,155,46,7,86.79245283,46,7,1,101,392.3
18,2,22,174,10,15,40,15,21,6,132,409.7
18,2,23,223,0,45,0,45,0,0,178,432
18,2,24,275,26,42,38.23529412,50,26,23,176,459.5
18,2,25,200,11,48,18.6440678,11,74,9,106,479.5
18,2,26,132,0,88,0,0,99,0,33,492.7
18,2,27,153,79,13,85.86956522,13,95,1,44,508
18,2,28,213,27,14,65.85365854,14,27,3,169,529.3
18,2,29,242,0,69,0,0,81,0,161,553.5
18,2,30,212,31,48,39.24050633,31,48,0,133,574.7
18,2,31,133,25,36,40.98360656,36,44,9,44,588
18,2,32,143,42,0,100,5,48,20,70,602.3
18,2,33,142,23,56,29.11392405,23,83,21,15,616.5
18,2,34,130,0,100,0,0,114,0,16,629.5
18,2,35,134,44,0,100,0,68,2,64,642.9
18,2,36,153,27,64,29.67032967,64,27,1,61,658.2
18,2,37,195,0,46,0,16,46,17,116,677.7
18,2,38,132,0,102,0,0,102,0,30,690.9
18,2,39,130,94,0,100,0,121,0,9,703.9
18,2,40,131,36,0,100,0,62,12,57,717
18,3,1,165,7,31,18.42105263,7,53,4,101,16.4
18,3,2,152,46,38,54.76190476,46,38,0,68,31.6
18,3,3,175,30,30,50,35,30,3,107,49.1
18,3,4,151,17,40,29.8245614,50,17,5,79,64.2
18,3,5,352,39,69,36.11111111,48,75,35,194,99.4
18,3,6,233,66,18,78.57142857,80,22,16,115,122.7
18,3,7,152,42,4,91.30434783,4,52,23,73,137.9
18,3,8,231,34,28,54.83870968,32,43,15,141,161
18,3,9,175,42,31,57.53424658,42,34,14,85,178.5
18,3,10,361,104,16,86.66666667,116,22,18,205,214.6
18,3,11,158,23,67,25.55555556,85,25,6,42,230.4
18,3,12,240,53,41,56.38297872,47,53,31,109,254.4
18,3,13,173,68,28,70.83333333,94,28,3,48,271.7
18,3,14,227,103,0,100,117,0,14,96,294.4
18,3,15,140,39,34,53.42465753,45,39,18,38,308.4
18,3,16,228,32,64,33.33333333,69,32,29,98,331.2
18,3,17,138,34,44,43.58974359,34,53,4,47,345
18,3,18,195,70,14,83.33333333,78,19,33,65,364.5
18,3,19,197,8,78,9.302325581,92,12,10,83,384.2
18,3,20,158,57,43,57,43,61,9,45,400
18,3,21,228,121,7,94.53125,134,7,16,71,422.8
18,3,22,455,0,80,0,0,80,35,340,468.3
18,3,23,175,52,0,100,0,52,8,115,485.8
18,3,24,190,25,68,26.88172043,75,28,4,83,504.8
18,3,25,166,48,9,84.21052632,63,9,9,85,521.4
18,3,26,184,45,35,56.25,45,41,31,67,539.8
18,3,27,147,27,49,35.52631579,54,36,10,47,554.5
18,3,28,159,0,84,0,95,6,7,51,570.4
18,3,29,150,57,35,61.95652174,57,44,4,45,585.4
18,3,30,136,33,0,100,45,0,21,70,599
18,3,31,142,0,71,0,92,0,1,49,613.2
18,3,32,134,23,42,35.38461538,62,26,0,46,626.6
18,3,33,145,17,41,29.31034483,17,49,26,53,641.1
18,3,34,136,69,22,75.82417582,69,34,2,31,654.7
18,3,35,137,41,43,48.80952381,64,47,13,13,668.4
18,3,36,140,12,49,19.67213115,65,20,2,53,682.4
18,3,37,141,41,0,100,54,0,0,87,696.5
18,3,38,174,109,0,100,124,0,2,48,713.9
18,3,39,152,30,85,26.08695652,86,42,2,22,729.1
18,3,40,142,47,29,61.84210526,54,47,0,41,743.3